component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SETG01,2004-05-01,227.2,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2004-06-01,224.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2004-07-01,223.5,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2004-08-01,220.4,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2004-09-01,220.7,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2004-10-01,223.8,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2004-11-01,230.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2004-12-01,227.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-01-01,224.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-02-01,225,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-03-01,228.6,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-04-01,233.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-05-01,236.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-06-01,237.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-07-01,239.7,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-08-01,240,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-09-01,240.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-10-01,243.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-11-01,244.5,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2005-12-01,242,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-01-01,244.6,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-02-01,244.4,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-03-01,244.7,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-04-01,245.7,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-05-01,250.1,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-06-01,251.5,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-07-01,252.9,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-08-01,253.2,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-09-01,252,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-10-01,248.1,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-11-01,239.1,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2006-12-01,239.4,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-01-01,245.422,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-02-01,248.365,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-03-01,249.249,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-04-01,248.959,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-05-01,248.001,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-06-01,248.319,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-07-01,249.275,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-08-01,249.24,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-09-01,251.882,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-10-01,257.047,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-11-01,261.014,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2007-12-01,264.299,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-01-01,266.547,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-02-01,266.22,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-03-01,274.246,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-04-01,274.173,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-05-01,283.328,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-06-01,294.645,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-07-01,300.857,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-08-01,302.057,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-09-01,295.708,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-10-01,284.76,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-11-01,272.217,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2008-12-01,266.716,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-01-01,263.284,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-02-01,256.319,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-03-01,252.471,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-04-01,248.828,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-05-01,246.273,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-06-01,244.658,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-07-01,252.107,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-08-01,254.411,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-09-01,260.944,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-10-01,267.042,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-11-01,273.984,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2009-12-01,277.35,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-01-01,273.454,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-02-01,270.971,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-03-01,271.311,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-04-01,273.533,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-05-01,275.82,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-06-01,277.651,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-07-01,279.192,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-08-01,279.262,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-09-01,278.873,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-10-01,279.58,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-11-01,286.247,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2010-12-01,293.446,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-01-01,301.088,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-02-01,304.572,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-03-01,306.515,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-04-01,302.541,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-05-01,292.694,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-06-01,294.743,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-07-01,304.773,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-08-01,316.044,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-09-01,314.655,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-10-01,306.827,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-11-01,297.966,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2011-12-01,307.069,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-01-01,308.335,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-02-01,306.081,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-03-01,308.237,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-04-01,304.81,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-05-01,294.883,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-06-01,287.712,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-07-01,302.202,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-08-01,312.195,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-09-01,312.078,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-10-01,308.022,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-11-01,301.966,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2012-12-01,316.876,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2013-01-01,320.958,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2013-02-01,316.62,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2013-03-01,322.645,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2013-04-01,310.843,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2013-05-01,298.615,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2013-06-01,296.647,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2013-07-01,311.074,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2013-08-01,317.28,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2013-09-01,316.426,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
CUSR0000SETG01,2013-10-01,315.445,Consumer Price Index for All Urban Consumers: Airline Fares in U.S. City Average,Current,Index 1982-1984=100,M,SA,2022-09-13
